4 digit NTD ID,Year,w_cty,h_cty,Modes,Sum of Total no of jobs,Average of Avg(Trip_Count)
2183,2002,36055,36001,DR,7553744,648153.04
2187,2002,36055,36001,MB,7553744,648153.04
2183,2002,36055,36003,DR,5925392,648153.04
2187,2002,36055,36003,MB,5925392,648153.04
2183,2002,36055,36005,DR,565400,648153.04
2187,2002,36055,36005,MB,565400,648153.04
2183,2002,36055,36007,DR,20908492,648153.04
2187,2002,36055,36007,MB,20908492,648153.04
2183,2002,36055,36009,DR,10177200,648153.04
2187,2002,36055,36009,MB,10177200,648153.04
2183,2002,36055,36011,DR,13954072,648153.04
2187,2002,36055,36011,MB,13954072,648153.04
2183,2002,36055,36013,DR,9396948,648153.04
2187,2002,36055,36013,MB,9396948,648153.04
2183,2002,36055,36015,DR,13026816,648153.04
2187,2002,36055,36015,MB,13026816,648153.04
2183,2002,36055,36017,DR,5450456,648153.04
2187,2002,36055,36017,MB,5450456,648153.04
2183,2002,36055,36019,DR,2046748,648153.04
2187,2002,36055,36019,MB,2046748,648153.04
2183,2002,36055,36021,DR,802868,648153.04
2187,2002,36055,36021,MB,802868,648153.04
2183,2002,36055,36023,DR,4930288,648153.04
2187,2002,36055,36023,MB,4930288,648153.04
2183,2002,36055,36025,DR,474936,648153.04
2187,2002,36055,36025,MB,474936,648153.04
2183,2002,36055,36027,DR,859408,648153.04
2187,2002,36055,36027,MB,859408,648153.04
2183,2002,36055,36029,DR,133830180,648153.04
2187,2002,36055,36029,MB,133830180,648153.04
2183,2002,36055,36031,DR,1187340,648153.04
2187,2002,36055,36031,MB,1187340,648153.04
2183,2002,36055,36033,DR,1176032,648153.04
2187,2002,36055,36033,MB,1176032,648153.04
2183,2002,36055,36035,DR,1436116,648153.04
2187,2002,36055,36035,MB,1436116,648153.04
2183,2002,36055,36037,DR,70889852,648153.04
2187,2002,36055,36037,MB,70889852,648153.04
2183,2002,36055,36039,DR,599324,648153.04
2187,2002,36055,36039,MB,599324,648153.04
2183,2002,36055,36041,DR,113080,648153.04
2187,2002,36055,36041,MB,113080,648153.04
2183,2002,36055,36043,DR,1865820,648153.04
2187,2002,36055,36043,MB,1865820,648153.04
2183,2002,36055,36045,DR,3132316,648153.04
2187,2002,36055,36045,MB,3132316,648153.04
2183,2002,36055,36047,DR,1311728,648153.04
2187,2002,36055,36047,MB,1311728,648153.04
2183,2002,36055,36049,DR,678480,648153.04
2187,2002,36055,36049,MB,678480,648153.04
2183,2002,36055,36051,DR,127565548,648153.04
2187,2002,36055,36051,MB,127565548,648153.04
2183,2002,36055,36053,DR,8458384,648153.04
2187,2002,36055,36053,MB,8458384,648153.04
2183,2002,36055,36057,DR,1922360,648153.04
2187,2002,36055,36057,MB,1922360,648153.04
2183,2002,36055,36059,DR,1458732,648153.04
2187,2002,36055,36059,MB,1458732,648153.04
2183,2002,36055,36061,DR,1944976,648153.04
2187,2002,36055,36061,MB,1944976,648153.04
2183,2002,36055,36063,DR,32725352,648153.04
2187,2002,36055,36063,MB,32725352,648153.04
2183,2002,36055,36065,DR,6411636,648153.04
2187,2002,36055,36065,MB,6411636,648153.04
2183,2002,36055,36067,DR,81134900,648153.04
2187,2002,36055,36067,MB,81134900,648153.04
2183,2002,36055,36069,DR,171994680,648153.04
2187,2002,36055,36069,MB,171994680,648153.04
2183,2002,36055,36071,DR,1470040,648153.04
2187,2002,36055,36071,MB,1470040,648153.04
2183,2002,36055,36073,DR,73219300,648153.04
2187,2002,36055,36073,MB,73219300,648153.04
2183,2002,36055,36075,DR,18737356,648153.04
2187,2002,36055,36075,MB,18737356,648153.04
2183,2002,36055,36077,DR,735020,648153.04
2187,2002,36055,36077,MB,735020,648153.04
2183,2002,36055,36079,DR,361856,648153.04
2187,2002,36055,36079,MB,361856,648153.04
2183,2002,36055,36081,DR,4308348,648153.04
2187,2002,36055,36081,MB,4308348,648153.04
2183,2002,36055,36083,DR,3878644,648153.04
2187,2002,36055,36083,MB,3878644,648153.04
2183,2002,36055,36085,DR,226160,648153.04
2187,2002,36055,36085,MB,226160,648153.04
2183,2002,36055,36087,DR,135696,648153.04
2187,2002,36055,36087,MB,135696,648153.04
2183,2002,36055,36089,DR,3301936,648153.04
2187,2002,36055,36089,MB,3301936,648153.04
2183,2002,36055,36091,DR,5371300,648153.04
2187,2002,36055,36091,MB,5371300,648153.04
2183,2002,36055,36093,DR,3618560,648153.04
2187,2002,36055,36093,MB,3618560,648153.04
2183,2002,36055,36095,DR,384472,648153.04
2187,2002,36055,36095,MB,384472,648153.04
2183,2002,36055,36097,DR,2781768,648153.04
2187,2002,36055,36097,MB,2781768,648153.04
2183,2002,36055,36099,DR,3324552,648153.04
2187,2002,36055,36099,MB,3324552,648153.04
2183,2002,36055,36101,DR,27139200,648153.04
2187,2002,36055,36101,MB,27139200,648153.04
2183,2002,36055,36103,DR,2465144,648153.04
2187,2002,36055,36103,MB,2465144,648153.04
2183,2002,36055,36105,DR,667172,648153.04
2187,2002,36055,36105,MB,667172,648153.04
2183,2002,36055,36107,DR,5246912,648153.04
2187,2002,36055,36107,MB,5246912,648153.04
2183,2002,36055,36109,DR,10131968,648153.04
2187,2002,36055,36109,MB,10131968,648153.04
2183,2002,36055,36111,DR,768944,648153.04
2187,2002,36055,36111,MB,768944,648153.04
2183,2002,36055,36113,DR,1809280,648153.04
2187,2002,36055,36113,MB,1809280,648153.04
2183,2002,36055,36115,DR,1662276,648153.04
2187,2002,36055,36115,MB,1662276,648153.04
2183,2002,36055,36117,DR,200886620,648153.04
2187,2002,36055,36117,MB,200886620,648153.04
2183,2002,36055,36119,DR,3392400,648153.04
2187,2002,36055,36119,MB,3392400,648153.04
2183,2002,36055,36121,DR,26076248,648153.04
2187,2002,36055,36121,MB,26076248,648153.04
2183,2002,36055,36123,DR,6875264,648153.04
2187,2002,36055,36123,MB,6875264,648153.04
2183,2003,36055,36001,DR,7282352,648153.0399999999
2187,2003,36055,36001,MB,7282352,648153.04
2183,2003,36055,36003,DR,5631384,648153.0399999999
2187,2003,36055,36003,MB,5631384,648153.04
2183,2003,36055,36005,DR,441012,648153.0399999999
2187,2003,36055,36005,MB,441012,648153.04
2183,2003,36055,36007,DR,20467480,648153.0399999999
2187,2003,36055,36007,MB,20467480,648153.04
2183,2003,36055,36009,DR,9702264,648153.0399999999
2187,2003,36055,36009,MB,9702264,648153.04
2183,2003,36055,36011,DR,13286900,648153.0399999999
2187,2003,36055,36011,MB,13286900,648153.04
2183,2003,36055,36013,DR,10278972,648153.0399999999
2187,2003,36055,36013,MB,10278972,648153.04
2183,2003,36055,36015,DR,13546984,648153.0399999999
2187,2003,36055,36015,MB,13546984,648153.04
2183,2003,36055,36017,DR,5348684,648153.0399999999
2187,2003,36055,36017,MB,5348684,648153.04
2183,2003,36055,36019,DR,2340756,648153.0399999999
2187,2003,36055,36019,MB,2340756,648153.04
2183,2003,36055,36021,DR,542784,648153.0399999999
2187,2003,36055,36021,MB,542784,648153.04
2183,2003,36055,36023,DR,5179064,648153.0399999999
2187,2003,36055,36023,MB,5179064,648153.04
2183,2003,36055,36025,DR,667172,648153.0399999999
2187,2003,36055,36025,MB,667172,648153.04
2183,2003,36055,36027,DR,1051644,648153.0399999999
2187,2003,36055,36027,MB,1051644,648153.04
2183,2003,36055,36029,DR,135175832,648153.0399999999
2187,2003,36055,36029,MB,135175832,648153.04
2183,2003,36055,36031,DR,927256,648153.0399999999
2187,2003,36055,36031,MB,927256,648153.04
2183,2003,36055,36033,DR,1470040,648153.0399999999
2187,2003,36055,36033,MB,1470040,648153.04
2183,2003,36055,36035,DR,2442528,648153.0399999999
2187,2003,36055,36035,MB,2442528,648153.04
2183,2003,36055,36037,DR,69668588,648153.0399999999
2187,2003,36055,36037,MB,69668588,648153.04
2183,2003,36055,36039,DR,644556,648153.0399999999
2187,2003,36055,36039,MB,644556,648153.04
2183,2003,36055,36041,DR,203544,648153.0399999999
2187,2003,36055,36041,MB,203544,648153.04
2183,2003,36055,36043,DR,2713920,648153.0399999999
2187,2003,36055,36043,MB,2713920,648153.04
2183,2003,36055,36045,DR,3256704,648153.0399999999
2187,2003,36055,36045,MB,3256704,648153.04
2183,2003,36055,36047,DR,1029028,648153.0399999999
2187,2003,36055,36047,MB,1029028,648153.04
2183,2003,36055,36049,DR,836792,648153.0399999999
2187,2003,36055,36049,MB,836792,648153.04
2183,2003,36055,36051,DR,123483360,648153.0399999999
2187,2003,36055,36051,MB,123483360,648153.04
2183,2003,36055,36053,DR,8379228,648153.0399999999
2187,2003,36055,36053,MB,8379228,648153.04
2183,2003,36055,36057,DR,2159828,648153.0399999999
2187,2003,36055,36057,MB,2159828,648153.04
2183,2003,36055,36059,DR,1187340,648153.0399999999
2187,2003,36055,36059,MB,1187340,648153.04
2183,2003,36055,36061,DR,1922360,648153.0399999999
2187,2003,36055,36061,MB,1922360,648153.04
2183,2003,36055,36063,DR,31865944,648153.0399999999
2187,2003,36055,36063,MB,31865944,648153.04
2183,2003,36055,36065,DR,9634416,648153.0399999999
2187,2003,36055,36065,MB,9634416,648153.04
2183,2003,36055,36067,DR,82503168,648153.0399999999
2187,2003,36055,36067,MB,82503168,648153.04
2183,2003,36055,36069,DR,162326340,648153.0399999999
2187,2003,36055,36069,MB,162326340,648153.04
2183,2003,36055,36071,DR,1696200,648153.0399999999
2187,2003,36055,36071,MB,1696200,648153.04
2183,2003,36055,36073,DR,71443944,648153.0399999999
2187,2003,36055,36073,MB,71443944,648153.04
2183,2003,36055,36075,DR,20569252,648153.0399999999
2187,2003,36055,36075,MB,20569252,648153.04
2183,2003,36055,36077,DR,780252,648153.0399999999
2187,2003,36055,36077,MB,780252,648153.04
2183,2003,36055,36079,DR,373164,648153.0399999999
2187,2003,36055,36079,MB,373164,648153.04
2183,2003,36055,36081,DR,3856028,648153.0399999999
2187,2003,36055,36081,MB,3856028,648153.04
2183,2003,36055,36083,DR,3810796,648153.0399999999
2187,2003,36055,36083,MB,3810796,648153.04
2183,2003,36055,36085,DR,226160,648153.0399999999
2187,2003,36055,36085,MB,226160,648153.04
2183,2003,36055,36087,DR,124388,648153.0399999999
2187,2003,36055,36087,MB,124388,648153.04
2183,2003,36055,36089,DR,3166240,648153.0399999999
2187,2003,36055,36089,MB,3166240,648153.04
2183,2003,36055,36091,DR,6830032,648153.0399999999
2187,2003,36055,36091,MB,6830032,648153.04
2183,2003,36055,36093,DR,3833412,648153.0399999999
2187,2003,36055,36093,MB,3833412,648153.04
2183,2003,36055,36095,DR,327932,648153.0399999999
2187,2003,36055,36095,MB,327932,648153.04
2183,2003,36055,36097,DR,3109700,648153.0399999999
2187,2003,36055,36097,MB,3109700,648153.04
2183,2003,36055,36099,DR,3143624,648153.0399999999
2187,2003,36055,36099,MB,3143624,648153.04
2183,2003,36055,36101,DR,27828988,648153.0399999999
2187,2003,36055,36101,MB,27828988,648153.04
2183,2003,36055,36103,DR,2623456,648153.0399999999
2187,2003,36055,36103,MB,2623456,648153.04
2183,2003,36055,36105,DR,848100,648153.0399999999
2187,2003,36055,36105,MB,848100,648153.04
2183,2003,36055,36107,DR,5461764,648153.0399999999
2187,2003,36055,36107,MB,5461764,648153.04
2183,2003,36055,36109,DR,9634416,648153.0399999999
2187,2003,36055,36109,MB,9634416,648153.04
2183,2003,36055,36111,DR,655864,648153.0399999999
2187,2003,36055,36111,MB,655864,648153.04
2183,2003,36055,36113,DR,2340756,648153.0399999999
2187,2003,36055,36113,MB,2340756,648153.04
2183,2003,36055,36115,DR,2521684,648153.0399999999
2187,2003,36055,36115,MB,2521684,648153.04
2183,2003,36055,36117,DR,194836840,648153.0399999999
2187,2003,36055,36117,MB,194836840,648153.04
2183,2003,36055,36119,DR,3041852,648153.0399999999
2187,2003,36055,36119,MB,3041852,648153.04
2183,2003,36055,36121,DR,24651440,648153.0399999999
2187,2003,36055,36121,MB,24651440,648153.04
2183,2003,36055,36123,DR,6637796,648153.0399999999
2187,2003,36055,36123,MB,6637796,648153.04
2183,2004,36055,36001,DR,7463280,648153.04
2187,2004,36055,36001,MB,7463280,648153.04
2183,2004,36055,36003,DR,5620076,648153.04
2187,2004,36055,36003,MB,5620076,648153.04
2183,2004,36055,36005,DR,610632,648153.04
2187,2004,36055,36005,MB,610632,648153.04
2183,2004,36055,36007,DR,19913388,648153.04
2187,2004,36055,36007,MB,19913388,648153.04
2183,2004,36055,36009,DR,8481000,648153.04
2187,2004,36055,36009,MB,8481000,648153.04
2183,2004,36055,36011,DR,13173820,648153.04
2187,2004,36055,36011,MB,13173820,648153.04
2183,2004,36055,36013,DR,10866988,648153.04
2187,2004,36055,36013,MB,10866988,648153.04
2183,2004,36055,36015,DR,12710192,648153.04
2187,2004,36055,36015,MB,12710192,648153.04
2183,2004,36055,36017,DR,5382608,648153.04
2187,2004,36055,36017,MB,5382608,648153.04
2183,2004,36055,36019,DR,2419912,648153.04
2187,2004,36055,36019,MB,2419912,648153.04
2183,2004,36055,36021,DR,735020,648153.04
2187,2004,36055,36021,MB,735020,648153.04
2183,2004,36055,36023,DR,5258220,648153.04
2187,2004,36055,36023,MB,5258220,648153.04
2183,2004,36055,36025,DR,633248,648153.04
2187,2004,36055,36025,MB,633248,648153.04
2183,2004,36055,36027,DR,938564,648153.04
2187,2004,36055,36027,MB,938564,648153.04
2183,2004,36055,36029,DR,133366552,648153.04
2187,2004,36055,36029,MB,133366552,648153.04
2183,2004,36055,36031,DR,1221264,648153.04
2187,2004,36055,36031,MB,1221264,648153.04
2183,2004,36055,36033,DR,1368268,648153.04
2187,2004,36055,36033,MB,1368268,648153.04
2183,2004,36055,36035,DR,2193752,648153.04
2187,2004,36055,36035,MB,2193752,648153.04
2183,2004,36055,36037,DR,69917364,648153.04
2187,2004,36055,36037,MB,69917364,648153.04
2183,2004,36055,36039,DR,531476,648153.04
2187,2004,36055,36039,MB,531476,648153.04
2183,2004,36055,36041,DR,192236,648153.04
2187,2004,36055,36041,MB,192236,648153.04
2183,2004,36055,36043,DR,2657380,648153.04
2187,2004,36055,36043,MB,2657380,648153.04
2183,2004,36055,36045,DR,3347168,648153.04
2187,2004,36055,36045,MB,3347168,648153.04
2183,2004,36055,36047,DR,1492656,648153.04
2187,2004,36055,36047,MB,1492656,648153.04
2183,2004,36055,36049,DR,904640,648153.04
2187,2004,36055,36049,MB,904640,648153.04
2183,2004,36055,36051,DR,123969604,648153.04
2187,2004,36055,36051,MB,123969604,648153.04
2183,2004,36055,36053,DR,9295176,648153.04
2187,2004,36055,36053,MB,9295176,648153.04
2183,2004,36055,36057,DR,1764048,648153.04
2187,2004,36055,36057,MB,1764048,648153.04
2183,2004,36055,36059,DR,1379576,648153.04
2187,2004,36055,36059,MB,1379576,648153.04
2183,2004,36055,36061,DR,1843204,648153.04
2187,2004,36055,36061,MB,1843204,648153.04
2183,2004,36055,36063,DR,31843328,648153.04
2187,2004,36055,36063,MB,31843328,648153.04
2183,2004,36055,36065,DR,9804036,648153.04
2187,2004,36055,36065,MB,9804036,648153.04
2183,2004,36055,36067,DR,82209160,648153.04
2187,2004,36055,36067,MB,82209160,648153.04
2183,2004,36055,36069,DR,166046672,648153.04
2187,2004,36055,36069,MB,166046672,648153.04
2183,2004,36055,36071,DR,1865820,648153.04
2187,2004,36055,36071,MB,1865820,648153.04
2183,2004,36055,36073,DR,69453736,648153.04
2187,2004,36055,36073,MB,69453736,648153.04
2183,2004,36055,36075,DR,20218704,648153.04
2187,2004,36055,36075,MB,20218704,648153.04
2183,2004,36055,36077,DR,678480,648153.04
2187,2004,36055,36077,MB,678480,648153.04
2183,2004,36055,36079,DR,260084,648153.04
2187,2004,36055,36079,MB,260084,648153.04
2183,2004,36055,36081,DR,4025648,648153.04
2187,2004,36055,36081,MB,4025648,648153.04
2183,2004,36055,36083,DR,3731640,648153.04
2187,2004,36055,36083,MB,3731640,648153.04
2183,2004,36055,36085,DR,282700,648153.04
2187,2004,36055,36085,MB,282700,648153.04
2183,2004,36055,36087,DR,67848,648153.04
2187,2004,36055,36087,MB,67848,648153.04
2183,2004,36055,36089,DR,2996620,648153.04
2187,2004,36055,36089,MB,2996620,648153.04
2183,2004,36055,36091,DR,7090116,648153.04
2187,2004,36055,36091,MB,7090116,648153.04
2183,2004,36055,36093,DR,3742948,648153.04
2187,2004,36055,36093,MB,3742948,648153.04
2183,2004,36055,36095,DR,429704,648153.04
2187,2004,36055,36095,MB,429704,648153.04
2183,2004,36055,36097,DR,2555608,648153.04
2187,2004,36055,36097,MB,2555608,648153.04
2183,2004,36055,36099,DR,3154932,648153.04
2187,2004,36055,36099,MB,3154932,648153.04
2183,2004,36055,36101,DR,27896836,648153.04
2187,2004,36055,36101,MB,27896836,648153.04
2183,2004,36055,36103,DR,2566916,648153.04
2187,2004,36055,36103,MB,2566916,648153.04
2183,2004,36055,36105,DR,712404,648153.04
2187,2004,36055,36105,MB,712404,648153.04
2183,2004,36055,36107,DR,5099908,648153.04
2187,2004,36055,36107,MB,5099908,648153.04
2183,2004,36055,36109,DR,9329100,648153.04
2187,2004,36055,36109,MB,9329100,648153.04
2183,2004,36055,36111,DR,667172,648153.04
2187,2004,36055,36111,MB,667172,648153.04
2183,2004,36055,36113,DR,2781768,648153.04
2187,2004,36055,36113,MB,2781768,648153.04
2183,2004,36055,36115,DR,2713920,648153.04
2187,2004,36055,36115,MB,2713920,648153.04
2183,2004,36055,36117,DR,204448640,648153.04
2187,2004,36055,36117,MB,204448640,648153.04
2183,2004,36055,36119,DR,3245396,648153.04
2187,2004,36055,36119,MB,3245396,648153.04
2183,2004,36055,36121,DR,25001988,648153.04
2187,2004,36055,36121,MB,25001988,648153.04
2183,2004,36055,36123,DR,6784800,648153.04
2187,2004,36055,36123,MB,6784800,648153.04
2183,2005,36055,36001,DR,6705644,1963.25
2187,2005,36055,36001,MB,6705644,648153.04
2183,2005,36055,36003,DR,4941596,1963.25
2187,2005,36055,36003,MB,4941596,648153.04
2183,2005,36055,36005,DR,463628,1963.25
2187,2005,36055,36005,MB,463628,648153.04
2183,2005,36055,36007,DR,19811616,1963.25
2187,2005,36055,36007,MB,19811616,648153.04
2183,2005,36055,36009,DR,7994756,1963.25
2187,2005,36055,36009,MB,7994756,648153.04
2183,2005,36055,36011,DR,13761836,1963.25
2187,2005,36055,36011,MB,13761836,648153.04
2183,2005,36055,36013,DR,8752392,1963.25
2187,2005,36055,36013,MB,8752392,648153.04
2183,2005,36055,36015,DR,13083356,1963.25
2187,2005,36055,36015,MB,13083356,648153.04
2183,2005,36055,36017,DR,5326068,1963.25
2187,2005,36055,36017,MB,5326068,648153.04
2183,2005,36055,36019,DR,1978900,1963.25
2187,2005,36055,36019,MB,1978900,648153.04
2183,2005,36055,36021,DR,735020,1963.25
2187,2005,36055,36021,MB,735020,648153.04
2183,2005,36055,36023,DR,4998136,1963.25
2187,2005,36055,36023,MB,4998136,648153.04
2183,2005,36055,36025,DR,588016,1963.25
2187,2005,36055,36025,MB,588016,648153.04
2183,2005,36055,36027,DR,610632,1963.25
2187,2005,36055,36027,MB,610632,648153.04
2183,2005,36055,36029,DR,142639112,1963.25
2187,2005,36055,36029,MB,142639112,648153.04
2183,2005,36055,36031,DR,949872,1963.25
2187,2005,36055,36031,MB,949872,648153.04
2183,2005,36055,36033,DR,1594428,1963.25
2187,2005,36055,36033,MB,1594428,648153.04
2183,2005,36055,36035,DR,2114596,1963.25
2187,2005,36055,36035,MB,2114596,648153.04
2183,2005,36055,36037,DR,65269776,1963.25
2187,2005,36055,36037,MB,65269776,648153.04
2183,2005,36055,36039,DR,588016,1963.25
2187,2005,36055,36039,MB,588016,648153.04
2183,2005,36055,36041,DR,79156,1963.25
2187,2005,36055,36041,MB,79156,648153.04
2183,2005,36055,36043,DR,2385988,1963.25
2187,2005,36055,36043,MB,2385988,648153.04
2183,2005,36055,36045,DR,3301936,1963.25
2187,2005,36055,36045,MB,3301936,648153.04
2183,2005,36055,36047,DR,1402192,1963.25
2187,2005,36055,36047,MB,1402192,648153.04
2183,2005,36055,36049,DR,904640,1963.25
2187,2005,36055,36049,MB,904640,648153.04
2183,2005,36055,36051,DR,115024976,1963.25
2187,2005,36055,36051,MB,115024976,648153.04
2183,2005,36055,36053,DR,8820240,1963.25
2187,2005,36055,36053,MB,8820240,648153.04
2183,2005,36055,36057,DR,2205060,1963.25
2187,2005,36055,36057,MB,2205060,648153.04
2183,2005,36055,36059,DR,1854512,1963.25
2187,2005,36055,36059,MB,1854512,648153.04
2183,2005,36055,36061,DR,3030544,1963.25
2187,2005,36055,36061,MB,3030544,648153.04
2183,2005,36055,36063,DR,30712528,1963.25
2187,2005,36055,36063,MB,30712528,648153.04
2183,2005,36055,36065,DR,9057708,1963.25
2187,2005,36055,36065,MB,9057708,648153.04
2183,2005,36055,36067,DR,77538956,1963.25
2187,2005,36055,36067,MB,77538956,648153.04
2183,2005,36055,36069,DR,153053780,1963.25
2187,2005,36055,36069,MB,153053780,648153.04
2183,2005,36055,36071,DR,1605736,1963.25
2187,2005,36055,36071,MB,1605736,648153.04
2183,2005,36055,36073,DR,65122772,1963.25
2187,2005,36055,36073,MB,65122772,648153.04
2183,2005,36055,36075,DR,19755076,1963.25
2187,2005,36055,36075,MB,19755076,648153.04
2183,2005,36055,36077,DR,678480,1963.25
2187,2005,36055,36077,MB,678480,648153.04
2183,2005,36055,36079,DR,384472,1963.25
2187,2005,36055,36079,MB,384472,648153.04
2183,2005,36055,36081,DR,3041852,1963.25
2187,2005,36055,36081,MB,3041852,648153.04
2183,2005,36055,36083,DR,3595944,1963.25
2187,2005,36055,36083,MB,3595944,648153.04
2183,2005,36055,36085,DR,361856,1963.25
2187,2005,36055,36085,MB,361856,648153.04
2183,2005,36055,36087,DR,147004,1963.25
2187,2005,36055,36087,MB,147004,648153.04
2183,2005,36055,36089,DR,3121008,1963.25
2187,2005,36055,36089,MB,3121008,648153.04
2183,2005,36055,36091,DR,5450456,1963.25
2187,2005,36055,36091,MB,5450456,648153.04
2183,2005,36055,36093,DR,3245396,1963.25
2187,2005,36055,36093,MB,3245396,648153.04
2183,2005,36055,36095,DR,271392,1963.25
2187,2005,36055,36095,MB,271392,648153.04
2183,2005,36055,36097,DR,2566916,1963.25
2187,2005,36055,36097,MB,2566916,648153.04
2183,2005,36055,36099,DR,3448940,1963.25
2187,2005,36055,36099,MB,3448940,648153.04
2183,2005,36055,36101,DR,24244352,1963.25
2187,2005,36055,36101,MB,24244352,648153.04
2183,2005,36055,36103,DR,2713920,1963.25
2187,2005,36055,36103,MB,2713920,648153.04
2183,2005,36055,36105,DR,1074260,1963.25
2187,2005,36055,36105,MB,1074260,648153.04
2183,2005,36055,36107,DR,5167756,1963.25
2187,2005,36055,36107,MB,5167756,648153.04
2183,2005,36055,36109,DR,9645724,1963.25
2187,2005,36055,36109,MB,9645724,648153.04
2183,2005,36055,36111,DR,768944,1963.25
2187,2005,36055,36111,MB,768944,648153.04
2183,2005,36055,36113,DR,2318140,1963.25
2187,2005,36055,36113,MB,2318140,648153.04
2183,2005,36055,36115,DR,2306832,1963.25
2187,2005,36055,36115,MB,2306832,648153.04
2183,2005,36055,36117,DR,182058800,1963.25
2187,2005,36055,36117,MB,182058800,648153.04
2183,2005,36055,36119,DR,2657380,1963.25
2187,2005,36055,36119,MB,2657380,648153.04
2183,2005,36055,36121,DR,22661232,1963.25
2187,2005,36055,36121,MB,22661232,648153.04
2183,2005,36055,36123,DR,6321172,1963.25
2187,2005,36055,36123,MB,6321172,648153.04
2183,2006,36055,36001,DR,6015856,1957.3300000000002
2187,2006,36055,36001,MB,6015856,648153.0399999999
2183,2006,36055,36003,DR,5122524,1957.3300000000002
2187,2006,36055,36003,MB,5122524,648153.0399999999
2183,2006,36055,36005,DR,712404,1957.3300000000002
2187,2006,36055,36005,MB,712404,648153.0399999999
2183,2006,36055,36007,DR,20105624,1957.3300000000002
2187,2006,36055,36007,MB,20105624,648153.0399999999
2183,2006,36055,36009,DR,8888088,1957.3300000000002
2187,2006,36055,36009,MB,8888088,648153.0399999999
2183,2006,36055,36011,DR,13151204,1957.3300000000002
2187,2006,36055,36011,MB,13151204,648153.0399999999
2183,2006,36055,36013,DR,8209608,1957.3300000000002
2187,2006,36055,36013,MB,8209608,648153.0399999999
2183,2006,36055,36015,DR,11466312,1957.3300000000002
2187,2006,36055,36015,MB,11466312,648153.0399999999
2183,2006,36055,36017,DR,4851132,1957.3300000000002
2187,2006,36055,36017,MB,4851132,648153.0399999999
2183,2006,36055,36019,DR,2510376,1957.3300000000002
2187,2006,36055,36019,MB,2510376,648153.0399999999
2183,2006,36055,36021,DR,757636,1957.3300000000002
2187,2006,36055,36021,MB,757636,648153.0399999999
2183,2006,36055,36023,DR,4760668,1957.3300000000002
2187,2006,36055,36023,MB,4760668,648153.0399999999
2183,2006,36055,36025,DR,701096,1957.3300000000002
2187,2006,36055,36025,MB,701096,648153.0399999999
2183,2006,36055,36027,DR,723712,1957.3300000000002
2187,2006,36055,36027,MB,723712,648153.0399999999
2183,2006,36055,36029,DR,144459700,1957.3300000000002
2187,2006,36055,36029,MB,144459700,648153.0399999999
2183,2006,36055,36031,DR,961180,1957.3300000000002
2187,2006,36055,36031,MB,961180,648153.0399999999
2183,2006,36055,36033,DR,1221264,1957.3300000000002
2187,2006,36055,36033,MB,1221264,648153.0399999999
2183,2006,36055,36035,DR,1956284,1957.3300000000002
2187,2006,36055,36035,MB,1956284,648153.0399999999
2183,2006,36055,36037,DR,66061336,1957.3300000000002
2187,2006,36055,36037,MB,66061336,648153.0399999999
2183,2006,36055,36039,DR,531476,1957.3300000000002
2187,2006,36055,36039,MB,531476,648153.0399999999
2183,2006,36055,36041,DR,158312,1957.3300000000002
2187,2006,36055,36041,MB,158312,648153.0399999999
2183,2006,36055,36043,DR,2499068,1957.3300000000002
2187,2006,36055,36043,MB,2499068,648153.0399999999
2183,2006,36055,36045,DR,3177548,1957.3300000000002
2187,2006,36055,36045,MB,3177548,648153.0399999999
2183,2006,36055,36047,DR,1662276,1957.3300000000002
2187,2006,36055,36047,MB,1662276,648153.0399999999
2183,2006,36055,36049,DR,701096,1957.3300000000002
2187,2006,36055,36049,MB,701096,648153.0399999999
2183,2006,36055,36051,DR,111519496,1957.3300000000002
2187,2006,36055,36051,MB,111519496,648153.0399999999
2183,2006,36055,36053,DR,7926908,1957.3300000000002
2187,2006,36055,36053,MB,7926908,648153.0399999999
2183,2006,36055,36057,DR,1933668,1957.3300000000002
2187,2006,36055,36057,MB,1933668,648153.0399999999
2183,2006,36055,36059,DR,1764048,1957.3300000000002
2187,2006,36055,36059,MB,1764048,648153.0399999999
2183,2006,36055,36061,DR,2544300,1957.3300000000002
2187,2006,36055,36061,MB,2544300,648153.0399999999
2183,2006,36055,36063,DR,30067972,1957.3300000000002
2187,2006,36055,36063,MB,30067972,648153.0399999999
2183,2006,36055,36065,DR,9057708,1957.3300000000002
2187,2006,36055,36065,MB,9057708,648153.0399999999
2183,2006,36055,36067,DR,77459800,1957.3300000000002
2187,2006,36055,36067,MB,77459800,648153.0399999999
2183,2006,36055,36069,DR,156446180,1957.3300000000002
2187,2006,36055,36069,MB,156446180,648153.0399999999
2183,2006,36055,36071,DR,1775356,1957.3300000000002
2187,2006,36055,36071,MB,1775356,648153.0399999999
2183,2006,36055,36073,DR,62408852,1957.3300000000002
2187,2006,36055,36073,MB,62408852,648153.0399999999
2183,2006,36055,36075,DR,19811616,1957.3300000000002
2187,2006,36055,36075,MB,19811616,648153.0399999999
2183,2006,36055,36077,DR,576708,1957.3300000000002
2187,2006,36055,36077,MB,576708,648153.0399999999
2183,2006,36055,36079,DR,248776,1957.3300000000002
2187,2006,36055,36079,MB,248776,648153.0399999999
2183,2006,36055,36081,DR,3878644,1957.3300000000002
